ID_Pedido,Fecha_Pedido,Fecha_Entrega,ID_Cliente,Cliente,Ciudad,Region,Canal,Vendedor,SKU,Producto,Categoria,Unidades,Precio_Lista,Descuento_Porc,Precio_Final,Ingreso_Bruto,Ingreso_Neto,Costo_Logistico,Unidades_Devueltas,Estado_Entrega,Codigo_Promocion
PED010385,2025-10-22,,CL058,Marketplace Espresso Shop,Morelia,Occidente,E-commerce,Sofía Gil,SKU012,Espresso Grano 1kg,Especialidad,34,468,0.0982,422.04,15912,14349.36,2722.96,2,Pendiente,
PED010386,2025-11-09,2025-11-15,CL056,Mercados Unidos del Bajío MX,Aguascalientes,Occidente,HORECA,Paola Luna,SKU003,Café Tradicional Grano 1kg,Tradicional,22,276,0.0331,266.86,6072,5870.92,696.39,0,Entregado a tiempo,
PED010386,2025-10-09,2025-10-23,CL038,Comercializadora Horizonte Comercial,Querétaro,Centro,Autoservicio,Sofía Gil,SKU016,Cápsulas Intensas 10 pzas,Cápsulas,98,102,0.103,91.49,9996,8966.02,732.9,2,Entregado con atraso,
PED010387,2025-10-20,2025-10-25,CL070,Distribuidora Cafetalera del Norte S. de R.L.,Puerto Vallarta,Occidente,E-commerce,Sofía Gil,SKU009,Café Orgánico Grano 1kg,Orgánico,12,462,0.038,444.44,5544,5333.28,916.24,0,Entregado a tiempo,
PED010387,2025-12-01,2025-12-07,CL056,Mercados Unidos del Bajío MX,Aguascalientes,Occidente,HORECA,Luis Peña,SKU016,Cápsulas Intensas 10 pzas,Cápsulas,72,102,0.1011,91.69,7344,6601.68,767.36,0,Entregado a tiempo,
PED010388,2025-12-06,2025-12-17,CL035,Corporativo Delta Servicios S.A. de C.V.,Ciudad de México,Centro,E-commerce,Andrés Castañeda,SKU019,Drip Bags Selección 8 pzas,Especialidad,22,158,0.0673,147.37,3476,3242.14,408.61,1,Entregado con atraso,
PED010388,2025-09-26,2025-10-06,CL059,Comercializadora Tostado Fino S.A. de C.V.,León,Occidente,Mayoreo,Paola Luna,SKU002,Café Tradicional Molido 500g,Tradicional,337,148,0.1361,127.86,49876,43088.82,2793.39,9,Entregado con atraso,
PED010389,2025-09-22,2025-09-27,CL014,Comercializadora Horizonte Comercial,Saltillo,Norte,E-commerce,Valeria Solís,SKU003,Café Tradicional Grano 1kg,Tradicional,12,276,0.0932,250.28,3312,3003.36,466.76,1,Entregado a tiempo,
PED010389,2025-11-27,2025-11-28,CL068,Cadena Selecta Retail,Morelia,Occidente,E-commerce,Iván Durán,SKU006,Café Premium Grano 1kg,Premium,7,429,0.0026,427.88,3003,2995.16,565.64,0,Entregado a tiempo,
PED010390,2025-09-01,2025-09-06,CL037,Cadena Selecta Retail MX,Querétaro,Centro,Mayoreo,Luis Peña,SKU003,Café Tradicional Grano 1kg,Tradicional,343,276,0.1607,231.65,94668,79455.95,4074.36,5,Entregado a tiempo,
PED010390,2025-10-10,2025-10-14,CL047,Tiendas Urbanas MX MX,Puebla,Centro,Autoservicio,Luis Peña,SKU001,Café Tradicional Molido 250g,Tradicional,87,78,0.1228,68.42,6786,5952.54,575.43,1,Entregado a tiempo,
PED010391,2025-11-29,2025-12-03,CL035,Corporativo Delta Servicios S.A. de C.V.,Ciudad de México,Centro,Mayoreo,Sofía Gil,SKU016,Cápsulas Intensas 10 pzas,Cápsulas,79,102,0.0642,95.45,8058,7540.55,590.0,0,Entregado a tiempo,
PED010391,2025-10-17,2025-10-18,CL062,Distribuidora Monte Claro Comercial,Morelia,Occidente,E-commerce,Paola Luna,SKU002,Café Tradicional Molido 500g,Tradicional,34,148,0.0163,145.59,5032,4950.06,882.37,2,Entregado a tiempo,
PED010392,2025-12-06,2025-12-11,CL065,Grupo Abasto Metropolitano S. de R.L.,Guadalajara,Occidente,HORECA,Valeria Solís,SKU008,Café Orgánico Molido 500g,Orgánico,116,248,0.0604,233.02,28768,27030.32,3125.55,2,Entregado a tiempo,
PED010392,2025-09-17,2025-09-19,CL037,Cadena Selecta Retail MX,Querétaro,Centro,Mayoreo,Iván Durán,SKU004,Café Premium Molido 250g,Premium,84,118,0.2463,88.94,9912,7470.96,455.89,1,Entregado a tiempo,PROMO08
PED010393,2025-09-09,2025-09-14,CL015,Marketplace Espresso Shop,Torreón,Norte,E-commerce,Iván Durán,SKU003,Café Tradicional Grano 1kg,Tradicional,31,276,0.0426,264.24,8556,8191.44,1207.94,1,Entregado a tiempo,
PED010393,2025-12-18,,CL063,Cafetería Estación Central,Puerto Vallarta,Occidente,Mayoreo,Luis Peña,SKU014,Blend Casa 1kg,Especialidad,240,396,0.1463,338.07,95040,81136.8,4591.26,6,Pendiente,
PED010394,2025-12-14,2025-12-20,CL068,Cadena Selecta Retail,Morelia,Occidente,E-commerce,Luis Peña, SKU002,Café Tradicional Molido 500g,Tradicional,9,148,0.0607,139.02,1332,1251.18,206.62,0,Entregado a tiempo,
PED010394,2025-10-04,2025-10-07,CL067,Café y Punto Gourmet Comercial,Aguascalientes,Occidente,E-commerce,Sofía Gil,SKU009,Café Orgánico Grano 1kg,Orgánico,30,462,0.078,425.96,13860,12778.8,1855.56,1,Entregado a tiempo,PROMO14
PED010395,2025-11-13,2025-11-15,CL049,Café y Punto Gourmet S.A. de C.V.,Guadalajara,Occidente,E-commerce,Iván Durán,SKU018,Cold Brew Concentrado 1L,Bebidas listas,6,168,0.0742,155.53,1008,933.18,128.18,0,Entregado a tiempo,
PED010395,2025-10-29,2025-11-03,CL061,Corporativo Delta Servicios MX,Guadalajara,Occidente,Autoservicio,Sofía Gil,SKU014,Blend Casa 1kg,Especialidad,62,396,0.1055,354.22,24552,21961.64,1635.88,1,Entregado a tiempo,
PED010396,2025-11-24,2025-12-04,CL013,Mayoreo Sol del Pacífico MX ,Torreón,Norte,E-commerce,Valeria Solís,SKU016,Cápsulas Intensas 10 pzas,Cápsulas,20,102,0.0897,92.85,2040,1857.0,369.34,1,Entregado con atraso,
PED010396,2025-12-02,2025-12-07,CL054,Café de Barrio Premium S.A. de C.V.,Aguascalientes,Occidente,HORECA,Andrés Castañeda,SKU013,Café de Altura 340g,Especialidad,26,176,0.0814,161.67,4576,4203.42,399.61,1,Entregado a tiempo,
PED010397,2025-11-13,2025-11-25,CL057,Tiendas Plaza Viva Comercial,Guadalajara,Occidente,HORECA,Paola Luna,SKU002,Café Tradicional Molido 500g,Tradicional,48,148,0.0774,136.54,7104,6553.92,577.2,1,Entregado con atraso,
PED010397,2025-09-04,2025-09-10,CL032,Café de Barrio Premium MX,Puebla,Centro,Autoservicio,Paola Luna,SKU016,Cápsulas Intensas 10 pzas,Cápsulas,204,102,0.1494,86.76,20808,17699.04,1315.62,3,Entregado a tiempo,PROMO13
PED010398,2025-09-27,2025-09-29,CL057,Tiendas Plaza Viva Comercial,Guadalajara,Occidente,HORECA,Valeria Solís, SKU015,Cápsulas Clásicas 10 pzas,Cápsulas,51,96,0.0355,92.59,4896,4722.09,565.02,2,Entregado a tiempo,
PED010398,2025-12-14,2025-12-16,CL031,Tiendas Plaza Viva S. de R.L.,Querétaro,Centro,Autoservicio,Iván Durán,SKU012,Espresso Grano 1kg,Especialidad,215,468,0.086,427.75,100620,91966.25,7916.05,6,Entregado a tiempo,
PED010399,2025-11-01,2025-11-03,CL045,Comercializadora Tostado Fino S.A. de C.V.,CDMX,Centro,Mayoreo,Iván Durán,SKU003,Café Tradicional Grano 1kg,Tradicional,285,276,0.1616,231.4,78660,65949.0,3575.73,0,Entregado a tiempo,PROMO45
PED010399,2025-12-06,2025-12-20,CL059,Comercializadora Tostado Fino S.A. de C.V.,León,Occidente,Mayoreo,Paola Luna,SKU014,Blend Casa 1kg,Especialidad,82,396,0.1083,353.11,32472,28955.02,2179.57,2,Entregado con atraso,
PED010400,2025-10-26,2025-10-27,CL028,Grupo Abasto Metropolitano Comercial,CDMX,Centro,Autoservicio,Iván Durán,SKU006,Café Premium Grano 1kg,Premium,65,429,0.0579,404.16,27885,26270.4,1835.83,2,Entregado a tiempo,
PED010400,2025-09-18,,CL051,Tiendas Urbanas MX MX,Morelia,Occidente,Autoservicio,Iván Durán,SKU018,Cold Brew Concentrado 1L,Bebidas listas,232,168,0.055,158.76,38976,36832.32,3531.31,3,Pendiente,
PED010401,2025-12-01,2025-12-04,CL001,Café y Punto Gourmet S.A. de C.V.,Hermosillo,Norte,Mayoreo,Andrés Castañeda,SKU014,Blend Casa 1kg,Especialidad,200,396,0.1196,348.64,79200,69728.0,4117.39,2,Entregado a tiempo,
PED010401,2025-09-28,2025-09-30,CL040,Super Abarrotes La Sierra S.A. de C.V.,Toluca,Centro,Mayoreo,Iván Durán,SKU016,Cápsulas Intensas 10 pzas,Cápsulas,62,102,0.1178,89.98,6324,5578.76,358.26,1,Entregado a tiempo,
PED010402,2025-12-20,2025-12-27,CL011,Cafetería Estación Central S.A. de C.V.,Chihuahua,Norte,Autoservicio,Valeria Solís,SKU012,Espresso Grano 1kg,Especialidad,117,468,0.126,409.03,54756,47856.51,5331.1,1,Entregado con atraso,
PED010402,2025-09-16,2025-09-20,CL005,Bodega San Gabriel,Torreón,Norte,Mayoreo,Valeria Solís,SKU001,Café Tradicional Molido 250g,Tradicional,231,78,0.1594,65.57,18018,15146.67,1174.16,7,Entregado a tiempo,
PED010403,2025-12-17,2025-12-21,CL062,Distribuidora Monte Claro Comercial,Morelia,Occidente,Mayoreo,Andrés Castañeda,SKU016,Cápsulas Intensas 10 pzas,Cápsulas,246,102,0.1418,87.54,25092,21534.84,1668.19,4,Entregado a tiempo,PROMO03
PED010403,2025-09-06,2025-09-10,CL021,Tiendas Urbanas MX S.A. de C.V.,Saltillo,Norte,HORECA,Andrés Castañeda,SKU011,Descafeinado Molido 500g,Descafeinado,63,236,0.0397,226.63,14868,14277.69,1281.93,0,Entregado a tiempo,
PED010404,2025-09-07,2025-09-10,CL030,Bodega San Gabriel S.A. de C.V.,Querétaro,Centro,Autoservicio,Paola Luna,SKU016,Cápsulas Intensas 10 pzas,Cápsulas,85,102,0.1431,87.4,8670,7429.0,528.33,1,Entregado a tiempo,PROMO13
PED010404,2025-09-27,2025-10-10,CL033,Mayoreo Sol del Pacífico Comercial,Querétaro,Centro,Autoservicio,Paola Luna,SKU002,Café Tradicional Molido 500g,Tradicional,13,148,0.1204,130.18,1924,1692.34,168.55,0,Entregado con atraso,
PED010405,2025-11-29,2025-12-04,CL009,Café Ruta 11 Comercial,Monterrey,Norte,E-commerce,Valeria Solís,SKU016,Cápsulas Intensas 10 pzas,Cápsulas,4,102,0.0311,98.83,408,395.32,72.38,0,Entregado a tiempo,
PED010405,2025-11-23,2025-11-26,CL005,Bodega San Gabriel,Torreón,Norte,Mayoreo,Paola Luna,SKU003,Café Tradicional Grano 1kg,Tradicional,302,276,0.1276,240.78,83352,72715.56,4766.15,6,Entregado a tiempo,
PED010406,2025-11-15,2025-11-20,CL065,Grupo Abasto Metropolitano S. de R.L.,Guadalajara,Occidente,HORECA,Andrés Castañeda,SKU004,Café Premium Molido 250g,Premium,56,118,0.0501,112.09,6608,6277.04,730.74,1,Entregado a tiempo,
PED010406,2025-11-02,2025-11-07,CL013,Mayoreo Sol del Pacífico MX ,Torreón,Norte,HORECA,Andrés Castañeda,SKU003,Café Tradicional Grano 1kg,Tradicional,79,276,0.059,259.72,21804,20517.88,2326.98,1,Entregado a tiempo,
PED010407,2025-10-04,2025-10-10,CL002,Super Abarrotes La Sierra S. de R.L.,Monterrey,Norte,E-commerce,Luis Peña,SKU002,Café Tradicional Molido 500g,Tradicional,2,148,0.082,135.86,296,271.72,51.51,0,Entregado a tiempo,
PED010407,2025-10-01,2025-10-06,CL070,Distribuidora Cafetalera del Norte S. de R.L.,Puerto Vallarta,Occidente,Autoservicio,Valeria Solís,SKU006,Café Premium Grano 1kg,Premium,191,429,0.0904,390.22,81939,74532.02,5282.96,3,Entregado a tiempo,
PED010408,2025-12-15,2025-12-19,CL066,Super Abarrotes La Sierra MX,Guadalajara,Occidente,HORECA,Luis Peña,SKU016,Cápsulas Intensas 10 pzas,Cápsulas,44,102,0.1152,90.25,4488,3971.0,430.2,1,Entregado a tiempo,
PED010408,2025-12-13,2025-12-27,CL070,Distribuidora Cafetalera del Norte S. de R.L.,Puerto Vallarta,Occidente,E-commerce,Sofía Gil,SKU001,Café Tradicional Molido 250g,Tradicional,27,78,0.1271,68.09,2106,1838.43,321.82,1,Entregado con atraso,PROMO28
PED010409,2025-11-04,2025-11-09,CL055,Cafe Ruta 11 S. de R.L.,León,Occidente,HORECA,Valeria Solís,SKU002,Café Tradicional Molido 500g,Tradicional,91,148,0.0506,140.51,13468,12786.41,1322.94,1,Entregado a tiempo,
PED010409,2025-10-13,2025-10-19,CL071,Bodega San Gabriel MX,León,Occidente,Mayoreo,Andrés Castañeda,SKU015,Cápsulas Clásicas 10 pzas,Cápsulas,78,96,0.1566,80.97,7488,6315.66,340.56,1,Entregado a tiempo,
PED010410,2025-10-04,2025-10-14,CL070,Distribuidora Cafetalera del Norte S. de R.L.,Puerto Vallarta,Occidente,E-commerce,Paola Luna,SKU018,Cold Brew Concentrado 1L,Bebidas listas,18,168,0.0444,160.54,3024,2889.72,427.06,0,Entregado con atraso,
PED010410,2025-11-04,2025-11-09,CL070,Distribuidora Cafetalera del Norte S. de R.L.,Puerto Vallarta,Occidente,E-commerce,Andrés Castañeda,SKU019,Drip Bags Selección 8 pzas,Especialidad,18,158,0.0228,154.4,2844,2779.2,530.61,0,Entregado a tiempo,
PED010411,2025-09-09,2025-09-13,CL003,Tiendas Urbanas MX MX,Chihuahua,Norte,Autoservicio,Iván Durán,SKU001,Café Tradicional Molido 250g,Tradicional,30,78,0.1296,67.89,2340,2036.7,158.49,1,Entregado a tiempo,
PED010411,2025-09-24,2025-09-28,CL053,Bodega San Gabriel,Aguascalientes,Occidente,E-commerce,Luis Peña,SKU019,Drip Bags Selección 8 pzas,Especialidad,21,158,0.078,145.68,3318,3059.28,446.48,1,Entregado a tiempo,
PED010412,2025-09-05,2025-09-10,CL055,Cafe Ruta 11 S. de R.L.,León,Occidente,HORECA,Paola Luna,SKU016,Cápsulas Intensas 10 pzas,Cápsulas,9,102,0.0723,94.63,918,851.67,108.06,0,Entregado a tiempo,
PED010412,2025-11-09,2025-11-12,CL070,Distribuidora Cafetalera del Norte S. de R.L.,Puerto Vallarta,Occidente,E-commerce,Iván Durán,SKU011,Descafeinado Molido 500g,Descafeinado,26,236,0.0271,229.6,6136,5969.6,1080.74,0,Entregado a tiempo,
PED010413,2025-11-18,2025-11-21,CL049,Café y Punto Gourmet S.A. de C.V.,Guadalajara,Occidente,HORECA,Luis Peña,SKU014,Blend Casa 1kg,Especialidad,95,396,0.0643,370.54,37620,35201.3,4459.3,0,Entregado a tiempo,
PED010413,2025-09-18,2025-09-19,CL015,Marketplace Espresso Shop,Torreón,Norte,Mayoreo,Sofía Gil,SKU015,Cápsulas Clásicas 10 pzas,Cápsulas,116,96,0.1173,84.74,11136,9829.84,767.75,1,Entregado a tiempo,
PED010414,2025-09-27,2025-09-30,CL069,Tiendas Urbanas MX S.A. de C.V.,Morelia,Occidente,HORECA,Paola Luna,SKU007,Café Orgánico Molido 250g,Orgánico,18,132,0.035,127.38,2376,2292.84,194.74,0,Entregado a tiempo,
PED010414,2025-10-08,2025-10-12,CL033,Mayoreo Sol del Pacífico Comercial,Querétaro,Centro,Autoservicio,Andrés Castañeda,SKU018,Cold Brew Concentrado 1L,Bebidas listas,108,168,0.0835,153.97,18144,16628.76,1075.5,3,Entregado a tiempo,
PED010415,2025-09-04,2025-09-08,CL044,Café Ruta 11 ,Puebla,Centro,Autoservicio,Luis Peña,SKU012,Espresso Grano 1kg,Especialidad,212,468,0.1035,419.56,99216,88946.72,7008.47,1,Entregado a tiempo,PROMO13
PED010415,2025-11-17,2025-12-01,CL051,Tiendas Urbanas MX MX,Morelia,Occidente,Autoservicio,Valeria Solís,SKU012,Espresso Grano 1kg,Especialidad,70,468,0.1332,405.66,32760,28396.2,2834.7,1,Entregado con atraso,
PED010416,2025-09-23,,CL009,Café Ruta 11 Comercial,MTY,Norte,E-commerce,Andrés Castañeda,SKU003,Café Tradicional Grano 1kg,Tradicional,24,276,0.0533,261.29,6624,6270.96,818.57,0,Pendiente,
PED010416,2025-11-11,2025-11-13,CL062,Distribuidora Monte Claro Comercial,Morelia,Occidente,E-commerce,Sofía Gil,SKU002,Café Tradicional Molido 500g,Tradicional,12,148,0.0444,141.43,1776,1697.16,325.15,0,Entregado a tiempo,
PED010417,2025-09-27,2025-09-29,CL015,Marketplace Espresso Shop,Torreón,Norte,Autoservicio,Paola Luna,SKU010,Descafeinado Molido 250g,Descafeinado,70,124,0.083,113.71,8680,7959.7,720.26,1,Entregado a tiempo,
PED010417,2025-09-16,2025-09-18,CL023,Bodega San Gabriel MX,Hermosillo,Norte,Mayoreo,Sofía Gil,SKU014,Blend Casa 1kg,Especialidad,143,396,0.1626,331.61,56628,47420.23,3061.37,2,Entregado a tiempo,PROMO35
PED010418,2025-12-01,2025-12-07,CL025,Mercados Unidos del Bajío S.A. de C.V.,Querétaro,Centro,E-commerce,Andrés Castañeda,SKU019,Drip Bags Selección 8 pzas,Especialidad,32,158,0.0983,142.47,5056,4559.04,643.89,0,Entregado a tiempo,
PED010418,2025-12-21,2025-12-24,CL022,Comercializadora Tostado Fino S. de R.L.,Hermosillo,Norte,Autoservicio,Andrés Castañeda,SKU016,Cápsulas Intensas 10 pzas,Cápsulas,149,102,0.0473,97.18,15198,14479.82,1264.57,1,Entregado a tiempo,
PED010419,2025-11-09,2025-11-15,CL030,Bodega San Gabriel S.A. de C.V.,Querétaro,Centro,Autoservicio,Paola Luna,SKU010,Descafeinado Molido 250g,Descafeinado,49,124,0.1248,108.52,6076,5317.48,502.17,1,Entregado a tiempo,
PED010419,2025-09-09,2025-09-14,CL037,Cadena Selecta Retail MX,Querétaro,Centro,Mayoreo,Paola Luna,SKU016,Cápsulas Intensas 10 pzas,Cápsulas,112,102,0.1404,87.68,11424,9820.16,748.09,2,Entregado a tiempo,
PED010420,2025-11-27,2025-12-02,CL014,Comercializadora Horizonte Comercial,Saltillo,Norte,E-commerce,Paola Luna,SKU013,Café de Altura 340g,Especialidad,16,176,0.0456,167.97,2816,2687.52,516.23,1,Entregado a tiempo,
PED010420,2025-10-10,2025-10-15,CL066,Super Abarrotes La Sierra MX,Guadalajara,Occidente,Autoservicio,Iván Durán,SKU019,Drip Bags Selección 8 pzas,Especialidad,92,158,0.0879,144.11,14536,13258.12,914.48,0,Entregado a tiempo,
PED010421,2025-09-17,2025-09-19,CL033,Mayoreo Sol del Pacífico Comercial,Querétaro,Centro,Autoservicio,Sofía Gil,SKU017,Cápsulas Descafeinadas 10 pzas,Cápsulas,224,108,0.085,98.82,24192,22135.68,1981.15,3,Entregado a tiempo,
PED010421,2025-12-01,2025-12-02,CL067,Café y Punto Gourmet Comercial,Aguascalientes,Occidente,Autoservicio,Iván Durán,SKU012,Espresso Grano 1kg,Especialidad,66,468,0.0445,447.17,30888,29513.22,2453.45,1,Entregado a tiempo,
PED010422,2025-12-01,2025-12-11,CL072,Café de Barrio Premium Comercial,Aguascalientes,Occidente,HORECA,Paola Luna,SKU006,Café Premium Grano 1kg,Premium,110,429,0.056,404.98,47190,44547.8,4193.91,2,Entregado con atraso,
PED010422,2025-10-24,2025-10-25,CL007,Cafe de Barrio Premium S. de R.L.,Chihuahua,Norte,E-commerce,Sofía Gil,SKU015,Cápsulas Clásicas 10 pzas,Cápsulas,9,96,0.0982,86.57,864,779.13,103.92,0,Entregado a tiempo,
PED010423,2025-12-14,2025-12-20,CL001,Café y Punto Gourmet S.A. de C.V.,Hermosillo,Norte,Autoservicio,Luis Peña,SKU003,Café Tradicional Grano 1kg,Tradicional,96,276,0.1234,241.94,26496,23226.24,2031.3,1,Entregado a tiempo,
PED010423,2025-12-30,2026-01-02,CL012,Tiendas Plaza Viva S. de R.L.,Monterrey,Norte,HORECA,Andrés Castañeda,SKU003,Café Tradicional Grano 1kg,Tradicional,75,276,0.1125,244.95,20700,18371.25,2182.09,0,Entregado a tiempo,
PED010424,2025-10-08,2025-10-12,CL054,Café de Barrio Premium S.A. de C.V.,Aguascalientes,Occidente,HORECA,Iván Durán,SKU011,Descafeinado Molido 500g,Descafeinado,26,236,0.0511,223.94,6136,5822.44,640.43,1,Entregado a tiempo,
PED010424,2025-10-17,2025-10-26,CL063,Cafetería Estación Central,Puerto Vallarta,Occidente,Autoservicio,Luis Peña,SKU001,Café Tradicional Molido 250g,Tradicional,217,78,0.193,62.95,16926,13660.15,1344.73,2,Entregado con atraso,PROMO06
PED010425,2025-12-29,2026-01-02,CL071,Bodega San Gabriel MX,León,Occidente,E-commerce,Luis Peña,SKU002,Café Tradicional Molido 500g,Tradicional,24,148,0.0118,146.25,3552,3510.0,444.0,1,Entregado a tiempo,
PED010425,2025-12-16,2025-12-19,CL070,Distribuidora Cafetalera del Norte S. de R.L.,Puerto Vallarta,Occidente,E-commerce,Sofía Gil,SKU013,Café de Altura 340g,Especialidad,6,176,0.0138,173.57,1056,1041.42,169.03,0,Entregado a tiempo,
PED010426,2025-11-27,2025-11-28,CL014,Comercializadora Horizonte Comercial,Saltillo,Norte,E-commerce,Iván Durán,SKU004,Café Premium Molido 250g,Premium,21,118,0.0845,108.03,2478,2268.63,348.82,1,Entregado a tiempo,
PED010426,2025-11-30,2025-12-06,CL052,Distribuidora Cafetalera del Norte Comercial,Aguascalientes,Occidente,Mayoreo,Luis Peña,SKU017,Cápsulas Descafeinadas 10 pzas,Cápsulas,164,108,0.1593,90.8,17712,14891.2,1017.78,5,Entregado a tiempo,
PED010427,2025-12-26,2025-12-27,CL012,Tiendas Plaza Viva S. de R.L.,Monterrey,Norte,HORECA,Valeria Solís,SKU016,Cápsulas Intensas 10 pzas,Cápsulas,97,102,0.0365,98.28,9894,9533.16,1094.48,3,Entregado a tiempo,
PED010427,2025-12-06,2025-12-07,CL072,Café de Barrio Premium Comercial,Aguascalientes,Occidente,E-commerce,Andrés Castañeda,SKU018,Cold Brew Concentrado 1L,Bebidas listas,24,168,0.0886,153.12,4032,3674.88,463.79,0,Entregado a tiempo,
PED010428,2025-09-26,2025-10-01,CL007,Cafe de Barrio Premium S. de R.L.,Chihuahua,Norte,Mayoreo,Sofía Gil,SKU001,Café Tradicional Molido 250g,Tradicional,60,78,0.0618,73.18,4680,4390.8,254.62,1,Entregado a tiempo,
PED010428,2025-10-23,2025-10-28,CL019,Café y Punto Gourmet Comercial,Hermosillo,Norte,HORECA,Sofía Gil,SKU012,Espresso Grano 1kg,Especialidad,50,468,0.0989,421.71,23400,21085.5,2629.51,1,Entregado a tiempo,
PED010429,2025-09-28,2025-10-08,CL040,Super Abarrotes La Sierra S.A. de C.V.,Toluca,Centro,Autoservicio,Iván Durán,SKU017,Cápsulas Descafeinadas 10 pzas,Cápsulas,197,108,0.0732,100.09,21276,19717.73,1783.77,0,Entregado con atraso,
PED010429,2025-11-07,2025-11-12,CL047,Tiendas Urbanas MX MX,Puebla,Centro,Autoservicio,Valeria Solís,SKU015,Cápsulas Clásicas 10 pzas,Cápsulas,222,96,0.1318,83.35,21312,18503.7,1496.54,5,Entregado a tiempo,
PED010430,2025-11-10,2025-11-14,CL039,Café y Punto Gourmet,Toluca,Centro,Mayoreo,Iván Durán,SKU004,Café Premium Molido 250g,Premium,186,118,0.1557,99.63,21948,18531.18,1000.71,0,Entregado a tiempo,
PED010430,2025-10-28,2025-10-31,CL007,Cafe de Barrio Premium S. de R.L.,Chihuahua,Norte,HORECA,Paola Luna,SKU013,Café de Altura 340g,Especialidad,56,176,0.0309,170.56,9856,9551.36,988.5,0,Entregado a tiempo,
PED010431,2025-12-31,2026-01-01,CL014,Comercializadora Horizonte Comercial,Saltillo,Norte,Autoservicio,Sofía Gil,SKU001,Café Tradicional Molido 250g,Tradicional,37,78,0.1072,69.64,2886,2576.68,188.54,1,Entregado a tiempo,
PED010431,2025-09-11,2025-09-17,CL041,Cafetería Estación Central S. de R.L.,CDMX,Centro,E-commerce,Luis Peña,SKU014,Blend Casa 1kg,Especialidad,9,396,0.0794,364.56,3564,3281.04,387.4,0,Entregado a tiempo,
PED010432,2025-12-02,2025-12-04,CL044,Café Ruta 11 ,Puebla,Centro,Autoservicio,Valeria Solís,SKU018,Cold Brew Concentrado 1L,Bebidas listas,236,168,0.1034,150.63,39648,35548.68,2952.91,5,Entregado a tiempo,
PED010432,2025-12-26,2025-12-31,CL047,Tiendas Urbanas MX MX,Puebla,Centro,Autoservicio,Valeria Solís,SKU003,Café Tradicional Grano 1kg,Tradicional,204,276,0.228,213.07,56304,43466.28,4355.43,5,Entregado a tiempo,PROMO20
PED010433,2025-11-18,2025-11-20,CL009,Café Ruta 11 Comercial,Monterrey,Norte,E-commerce,Luis Peña,SKU017,Cápsulas Descafeinadas 10 pzas,Cápsulas,22,108,0.096,97.63,2376,2147.86,310.19,0,Entregado a tiempo,
PED010433,2025-11-02,2025-11-04,CL008,Distribuidora Cafetalera del Norte MX,Chihuahua,Norte,Mayoreo,Iván Durán,SKU012,Espresso Grano 1kg,Especialidad,30,468,0.1731,386.99,14040,11609.7,823.34,0,Entregado a tiempo,
PED010434,2025-09-28,2025-10-10,CL017,Grupo Abasto Metropolitano S. de R.L.,Torreón,Norte,Autoservicio,Iván Durán,SKU014,Blend Casa 1kg,Especialidad,157,396,0.1099,352.48,62172,55339.36,5001.11,4,Entregado con atraso,
